world,config,hard_frac,algorithm,n_observed,obs_region0_share,auc_own,auc_true,map_jaccard,spearman_full,spearman_remote
1,hybrid,0.7,maxent,319,0.4231974921630094,0.8454314925195954,0.5963319767450548,0.0,-0.13521715465757317,-0.6539562503261707
1,hybrid,0.7,xgboost,319,0.4231974921630094,0.8210383998246662,0.678081164292162,0.05548115008691192,0.04817707053480232,-0.5494170434293598
1,hybrid,0.7,randomforest,319,0.4231974921630094,0.8296331983947773,0.7082883320239967,0.4347135608320099,0.15379697674499695,-0.512176981520989
1,hybrid,1.0,maxent,319,0.4231974921630094,0.8657578570320469,0.6084395853039201,0.06535765989472977,0.011150150581205321,-0.5876814461286103
1,hybrid,1.0,xgboost,319,0.4231974921630094,0.8731023752679375,0.6996290969376666,0.21831418296640645,0.23856732332155367,-0.41912008917878935
1,hybrid,1.0,randomforest,319,0.4231974921630094,0.8746496155366644,0.7270315205533927,0.3410410205042179,0.2352788542011231,-0.4778425163276848
2,random,-1.0,maxent,307,0.4201954397394137,0.83752970328069,0.8156187499120451,0.47456142678945834,0.9311446951004436,0.9373592016617619
2,random,-1.0,xgboost,307,0.4201954397394137,0.8039363230369778,0.7896973496869941,0.3015672218708272,0.9023844588939818,0.89794448534261
2,random,-1.0,randomforest,307,0.4201954397394137,0.8295409660477672,0.8134597189121626,0.4414320923595797,0.9373782380161949,0.8797104189635029
2,tgb,-1.0,maxent,307,0.4201954397394137,0.832244936633429,0.8205547835052162,0.5467060117200006,0.9474624030160925,0.9411229095013524
2,tgb,-1.0,xgboost,307,0.4201954397394137,0.7940320906820094,0.7859614307985128,0.34451341246506223,0.9038930389943612,0.9015473052344698
2,tgb,-1.0,randomforest,307,0.4201954397394137,0.821264694437167,0.8155042465073181,0.555540001399874,0.9308324289226757,0.8640776597334408
2,hybrid,0.0,maxent,307,0.4201954397394137,0.7511314896967762,0.47786213661489346,0.0,-0.3987124345362355,-0.7202707114939699
2,hybrid,0.0,xgboost,307,0.4201954397394137,0.7118656754627156,0.5278558399107753,0.00015301116981539652,-0.2787218827497001,-0.7511843534278408
2,hybrid,0.0,randomforest,307,0.4201954397394137,0.7477832501505028,0.5754261963625888,8.999361045365779e-06,-0.20137263655978882,-0.7272636690710081
2,hybrid,0.3,maxent,307,0.4201954397394137,0.7877872262434333,0.4818812980863331,0.0,-0.37753399200921406,-0.718835287895253
2,hybrid,0.3,xgboost,307,0.4201954397394137,0.7359666483890294,0.5340652913779647,0.008192928495604126,-0.21217546909884635,-0.6797073989465018
2,hybrid,0.3,randomforest,307,0.4201954397394137,0.778622802154377,0.5901166270136804,8.999361045365779e-06,-0.16236202649122464,-0.6936553851574162
2,hybrid,0.7,maxent,307,0.4201954397394137,0.8351069016776258,0.48371803213099396,8.999361045365779e-06,-0.3700436314063799,-0.721321196596609
2,hybrid,0.7,xgboost,307,0.4201954397394137,0.8123802659173418,0.5625787798005947,0.005920373689642062,-0.1976900357034999,-0.7075265778663641
2,hybrid,0.7,randomforest,307,0.4201954397394137,0.8358695883073342,0.6287585354216428,0.0671891206638239,-0.04582158804772358,-0.6723704009232054
2,hybrid,1.0,maxent,307,0.4201954397394137,0.8754398385148072,0.5281309701318218,0.044243130474006694,-0.1457798285012751,-0.6508923094584205
2,hybrid,1.0,xgboost,307,0.4201954397394137,0.8737408705097055,0.6141898443627254,0.1973879873278593,0.05646345020557827,-0.5689857748133771
2,hybrid,1.0,randomforest,307,0.4201954397394137,0.8851287883742032,0.6550895608106593,0.33195886174573874,0.09501801675634175,-0.578295052936586
3,random,-1.0,maxent,330,0.47878787878787876,0.8508493770437828,0.8236994134197666,0.5930954394919069,0.9591075747704223,0.9479756223420203
3,random,-1.0,xgboost,330,0.47878787878787876,0.8202100265384396,0.8136560447913077,0.3738362820370164,0.9230726929068388,0.8930066148542567
3,random,-1.0,randomforest,330,0.47878787878787876,0.8363921052902743,0.8263680525505883,0.6169494485026629,0.9513418480218884,0.895259212782042
3,tgb,-1.0,maxent,330,0.47878787878787876,0.843055120850018,0.8222433367012565,0.6118129995213298,0.9570250551237632,0.9496588884018534
3,tgb,-1.0,xgboost,330,0.47878787878787876,0.8162331517255195,0.8054359741575793,0.37623541651185255,0.9113218117710654,0.8866701895244946
3,tgb,-1.0,randomforest,330,0.47878787878787876,0.8309174529906004,0.8266064036805361,0.5786781837813264,0.9444269912025576,0.893017662474936
3,hybrid,0.0,maxent,330,0.47878787878787876,0.7671762542727281,0.4842562011075975,0.0,-0.44112437953269173,-0.7291732449464223
3,hybrid,0.0,xgboost,330,0.47878787878787876,0.7320548298878814,0.5685559838480412,2.699856907583898e-05,-0.2377494827537208,-0.706001670179826
3,hybrid,0.0,randomforest,330,0.47878787878787876,0.7590700714926814,0.5797190047602454,0.0,-0.20287866578135358,-0.6094876260393876
3,hybrid,0.3,maxent,330,0.47878787878787876,0.8037637076281131,0.4950498222339994,0.0,-0.42928893570539506,-0.7335213173029483
3,hybrid,0.3,xgboost,330,0.47878787878787876,0.7702646009688958,0.5707978843806025,8.999361045365779e-06,-0.25219283168171996,-0.7280052502294004
3,hybrid,0.3,randomforest,330,0.47878787878787876,0.7967705356516105,0.5834436069267759,0.0,-0.2021813168584145,-0.637790074499401
3,hybrid,0.7,maxent,330,0.47878787878787876,0.8414314450233233,0.49776847574719,0.0,-0.395883860781137,-0.7245686621964129
3,hybrid,0.7,xgboost,330,0.47878787878787876,0.8267862051474412,0.5959374143621264,0.000693425069567645,-0.1933926869414445,-0.689929029173227
3,hybrid,0.7,randomforest,330,0.47878787878787876,0.8408243563868263,0.6210067132383508,1.799888406918771e-05,-0.14093787045446032,-0.610192760469791
3,hybrid,1.0,maxent,330,0.47878787878787876,0.8797666696106393,0.5489703250121972,0.04700794301382254,-0.1635569809992474,-0.6347140493266645
3,hybrid,1.0,xgboost,330,0.47878787878787876,0.8839844493057101,0.644191219913744,0.04705727154514445,-0.0648584586596918,-0.6704238575675068
3,hybrid,1.0,randomforest,330,0.47878787878787876,0.8921366634815222,0.6558963687024819,0.15134748686705418,-0.04096295807569812,-0.5591139349364047
4,random,-1.0,maxent,301,0.43521594684385384,0.8296593035673687,0.8304099441864539,0.5919542699961319,0.9422466365632449,0.9259035791365866
4,random,-1.0,xgboost,301,0.43521594684385384,0.8107839949140907,0.8187426470589763,0.35337246973424596,0.9081640528639944,0.8850998925682045
4,random,-1.0,randomforest,301,0.43521594684385384,0.8258942544731918,0.830805543937618,0.5635949174722445,0.9393635075604453,0.8810127236259914
4,tgb,-1.0,maxent,301,0.43521594684385384,0.8098286964333811,0.8331986380357131,0.6418682309135774,0.9416799040741178,0.9206203854772882
4,tgb,-1.0,xgboost,301,0.43521594684385384,0.8113766805403853,0.8192371151497937,0.34811831218304906,0.8971012878651832,0.8830574690211259
4,tgb,-1.0,randomforest,301,0.43521594684385384,0.8172413084872236,0.8330115771005818,0.5555182261044851,0.9364873695094301,0.8756767286759904
4,hybrid,0.0,maxent,301,0.43521594684385384,0.770313546785694,0.470418549924808,0.000468181654481939,-0.4334857045222247,-0.7418047207082249
4,hybrid,0.0,xgboost,301,0.43521594684385384,0.7568790490979611,0.6119523173461501,0.03214779999814228,-0.10595416863897208,-0.6352235594769478
4,hybrid,0.0,randomforest,301,0.43521594684385384,0.7709103741461627,0.6284661387003844,0.08940108430309507,-0.04976225822599372,-0.5766979003299668
4,hybrid,0.3,maxent,301,0.43521594684385384,0.7941538503229002,0.47854904725855524,8.999361045365779e-06,-0.4259988085177298,-0.7401154944537268
4,hybrid,0.3,xgboost,301,0.43521594684385384,0.7841358106532421,0.614089620580373,0.024260747732468106,-0.11926814466659609,-0.6147440056081811
4,hybrid,0.3,randomforest,301,0.43521594684385384,0.7982790826677928,0.643534297899548,0.089657471782853,-0.03162555711174934,-0.5783032130508287
4,hybrid,0.7,maxent,301,0.43521594684385384,0.851587308379403,0.4783526984926577,0.0007204610951008645,-0.4094884689085132,-0.7371683211924178
4,hybrid,0.7,xgboost,301,0.43521594684385384,0.8461018851459325,0.6322495005615447,0.015991441972735002,-0.06588899830687288,-0.6225378266995045
4,hybrid,0.7,randomforest,301,0.43521594684385384,0.8605397349136732,0.6772670658390283,0.2844609356035649,0.0658569511050391,-0.5279661595976459
4,hybrid,1.0,maxent,301,0.43521594684385384,0.8987891989972979,0.5526988550953738,0.0435076582118005,-0.10347864630956609,-0.6225823594007948
4,hybrid,1.0,xgboost,301,0.43521594684385384,0.9032728693281538,0.6821852685355014,0.20596470664843394,0.19744749816136237,-0.4690256095315004
4,hybrid,1.0,randomforest,301,0.43521594684385384,0.9049752729237459,0.6902584064635746,0.26834836205912566,0.1646006043180389,-0.4633996364740344
5,random,-1.0,maxent,322,0.37577639751552794,0.8471187257115431,0.8508820262364359,0.6120468294381338,0.9644111753619382,0.9343740651017669
5,random,-1.0,xgboost,322,0.37577639751552794,0.8296496397836088,0.8223004597111057,0.38296680730314003,0.9128927759818903,0.8610108540007526
5,random,-1.0,randomforest,322,0.37577639751552794,0.8333018913003066,0.8452935839531298,0.6567765021619204,0.9506047572652407,0.8527984984360061
5,tgb,-1.0,maxent,322,0.37577639751552794,0.8308319413599499,0.850947819086713,0.6055483311660165,0.9610157779036779,0.9334581795948084
5,tgb,-1.0,xgboost,322,0.37577639751552794,0.8045383339993324,0.826989947967075,0.40537259068143877,0.9137082070852065,0.8606018530552252
5,tgb,-1.0,randomforest,322,0.37577639751552794,0.8135394748484617,0.8453017238856353,0.6229005403826493,0.951762593961345,0.8508488449156296
5,hybrid,0.0,maxent,322,0.37577639751552794,0.7516671625247876,0.6193406633902521,0.00014400921658986175,0.014961902726805561,-0.4532224645188585
5,hybrid,0.0,xgboost,322,0.37577639751552794,0.7394928429897372,0.6224222167971298,0.008943569255913197,-0.02976378459519655,-0.48145527361437507
5,hybrid,0.0,randomforest,322,0.37577639751552794,0.7474277847554143,0.6114739631938492,3.599841606969293e-05,-0.04827415325417645,-0.5501932808618818
5,hybrid,0.3,maxent,322,0.37577639751552794,0.7756158626893666,0.6258119803027478,2.699856907583898e-05,0.04998247346077499,-0.43609232003047693
5,hybrid,0.3,xgboost,322,0.37577639751552794,0.7602211647759877,0.6113901804164754,0.0022639331102472285,-0.023950463169938128,-0.47264274670816836
5,hybrid,0.3,randomforest,322,0.37577639751552794,0.7770510844630772,0.6111322769421805,0.0,-0.04552641194226795,-0.5835891364920014
5,hybrid,0.7,maxent,322,0.37577639751552794,0.8482695351003201,0.6476628792335616,1.799888406918771e-05,0.07157702089746744,-0.45440977144635225
5,hybrid,0.7,xgboost,322,0.37577639751552794,0.845592432607664,0.6721020970325651,0.04187372250454741,0.004209832711740726,-0.5342387373874411
5,hybrid,0.7,randomforest,322,0.37577639751552794,0.8441290689736395,0.6621645870094148,0.03163992869875223,0.014572510476438202,-0.5490493616295593
5,hybrid,1.0,maxent,322,0.37577639751552794,0.8601677484066125,0.6569052270658258,0.08173357735290682,0.13784940817772826,-0.5169634825944963
5,hybrid,1.0,xgboost,322,0.37577639751552794,0.8902153892177029,0.7229293753246618,0.2537798438416753,0.29370111164351337,-0.3101565686396439
5,hybrid,1.0,randomforest,322,0.37577639751552794,0.8974573583672452,0.688613574424635,0.3412838278251213,0.20715175078868797,-0.4322295461148345
6,random,-1.0,maxent,301,0.43521594684385384,0.8393659134389854,0.8219395363554867,0.5553440456861318,0.9481709241210957,0.9498625627641303
6,random,-1.0,xgboost,301,0.43521594684385384,0.8258528586232273,0.8053907090893271,0.3672942045035068,0.8915996638694448,0.8814673088841166
6,random,-1.0,randomforest,301,0.43521594684385384,0.8339533185699031,0.8087609640583233,0.4163172183489045,0.9156667990489199,0.8539604120879455
6,tgb,-1.0,maxent,301,0.43521594684385384,0.837672685039292,0.8154548967616778,0.5232350925291296,0.9359593224418272,0.9358402273512783
6,tgb,-1.0,xgboost,301,0.43521594684385384,0.8042125192487285,0.8001417712537606,0.35651154841544996,0.8924440809312114,0.8860473159115715
6,tgb,-1.0,randomforest,301,0.43521594684385384,0.8226809630570286,0.8092163151960172,0.43123945439791855,0.9165806063214643,0.8532525084266654
6,hybrid,0.0,maxent,301,0.43521594684385384,0.7437174412050312,0.47310700634479064,1.799888406918771e-05,-0.4884633321496245,-0.7623563722276142
6,hybrid,0.0,xgboost,301,0.43521594684385384,0.7172849225350708,0.5916747010017673,0.00063935740078704,-0.30451478909275215,-0.8170718030027035
6,hybrid,0.0,randomforest,301,0.43521594684385384,0.73730111768604,0.6257616776191424,0.15017958617548727,-0.17517974029122138,-0.7831499745338597
6,hybrid,0.3,maxent,301,0.43521594684385384,0.7629410260252842,0.47691052054051875,0.0005672762635403442,-0.4796116546163875,-0.76186934438452
6,hybrid,0.3,xgboost,301,0.43521594684385384,0.7464113693038426,0.6022067266956204,0.004274856073820348,-0.23229727490864147,-0.7913593363924915
6,hybrid,0.3,randomforest,301,0.43521594684385384,0.7654779092762899,0.639188559391594,0.19274819402552515,-0.12696320216523457,-0.7476806924499569
6,hybrid,0.7,maxent,301,0.43521594684385384,0.8192982523231012,0.4643789813996621,8.999361045365779e-06,-0.46097632569027996,-0.7695697237063387
6,hybrid,0.7,xgboost,301,0.43521594684385384,0.8022513848197257,0.6050124695087626,0.030348549333778407,-0.09740606363807447,-0.7184227300550918
6,hybrid,0.7,randomforest,301,0.43521594684385384,0.8159795918387097,0.6571853649180526,0.24519548627842086,-0.01198516350676064,-0.714470944376886
6,hybrid,1.0,maxent,301,0.43521594684385384,0.8533454682960862,0.5144301154556324,0.03865027807636585,-0.2154707439040528,-0.6721919111965524
6,hybrid,1.0,xgboost,301,0.43521594684385384,0.8730959658322439,0.6245591555189582,0.051973871059358134,-0.027207922259384225,-0.7228075940912221
6,hybrid,1.0,randomforest,301,0.43521594684385384,0.8773100558089316,0.6672521602198411,0.4122671004804148,0.11011781076432776,-0.6381098697612367
7,random,-1.0,maxent,322,0.46273291925465837,0.8205615764883744,0.8309326267446959,0.5754774496320767,0.9613397806627548,0.9467090714421538
7,random,-1.0,xgboost,322,0.46273291925465837,0.8022621808667006,0.8147409719559828,0.2982673411924151,0.9058695609264299,0.9079717806093462
7,random,-1.0,randomforest,322,0.46273291925465837,0.8076195580967959,0.8294514093784425,0.5121864921138223,0.9529826161166736,0.8938914505149369
7,tgb,-1.0,maxent,322,0.46273291925465837,0.8098668501369769,0.8260430911363471,0.4962432337812727,0.9506950079886787,0.9336559166501174
7,tgb,-1.0,xgboost,322,0.46273291925465837,0.7901099016848373,0.8075187789092132,0.26749478150771655,0.9092264875246484,0.9108025174215697
7,tgb,-1.0,randomforest,322,0.46273291925465837,0.7984145598597221,0.829433357661993,0.40779405057517865,0.9499864511544772,0.8940119762667577
7,hybrid,0.0,maxent,322,0.46273291925465837,0.737651221942795,0.5585567024773272,0.0008827079317612726,-0.29702974652518543,-0.7414706959340746
7,hybrid,0.0,xgboost,322,0.46273291925465837,0.7088231144974934,0.6023631392554734,0.0006213361428532837,-0.13595279108695094,-0.6622660894797303
7,hybrid,0.0,randomforest,322,0.46273291925465837,0.7301440908827945,0.6324452036245576,0.0029061896424123178,-0.03921609822191783,-0.5989960041964665
7,hybrid,0.3,maxent,322,0.46273291925465837,0.7865919383500942,0.5850359855738833,8.999361045365779e-06,-0.1832666016646877,-0.719585182423197
7,hybrid,0.3,xgboost,322,0.46273291925465837,0.7780730569155423,0.62167077844487,0.013683634373289545,-0.01644674516885333,-0.5454056585920332
7,hybrid,0.3,randomforest,322,0.46273291925465837,0.7884488592193168,0.6599557290492845,0.051963912109134626,0.02083689042222478,-0.5960628256630061
7,hybrid,0.7,maxent,322,0.46273291925465837,0.8398714228120939,0.5871895374876888,0.0,-0.12233267522266658,-0.676223373895465
7,hybrid,0.7,xgboost,322,0.46273291925465837,0.824100457034295,0.6495959452864986,0.009429334496102905,-0.017518592958529634,-0.6085680215030286
7,hybrid,0.7,randomforest,322,0.46273291925465837,0.836542864194499,0.7001296124640751,0.2370169989646996,0.13145971580692287,-0.5454718277836627
7,hybrid,1.0,maxent,322,0.46273291925465837,0.8786384312047218,0.6112950866442983,0.05518046890579153,0.10500134735636457,-0.530609664650744
7,hybrid,1.0,xgboost,322,0.46273291925465837,0.8817905377291758,0.6773184828339742,0.14650075834958368,0.2469564294760071,-0.4077270436360268
7,hybrid,1.0,randomforest,322,0.46273291925465837,0.8831575247113254,0.7047282348396855,0.17841689997454824,0.2945362201046249,-0.38866883791127677
8,random,-1.0,maxent,327,0.44648318042813456,0.8448994230737693,0.8199253965686288,0.5273596965073605,0.9202302486670679,0.9013183493273087
8,random,-1.0,xgboost,327,0.44648318042813456,0.8220295808886677,0.8043511322135407,0.3341017144503674,0.8838160577264951,0.8489708846387116
8,random,-1.0,randomforest,327,0.44648318042813456,0.8369950000932308,0.8238629497000746,0.5159411194935949,0.9265705810090848,0.8797333465796753
8,tgb,-1.0,maxent,327,0.44648318042813456,0.8441326009822208,0.8191111149923749,0.4979576980628463,0.9288504655966929,0.9284557383106287
8,tgb,-1.0,xgboost,327,0.44648318042813456,0.8127196379617798,0.8042426946063437,0.3377153382209542,0.87430471592672,0.8355470643376318
8,tgb,-1.0,randomforest,327,0.44648318042813456,0.833678974359386,0.8243366800748987,0.5719560327632305,0.9288042148644826,0.8726446652437825
8,hybrid,0.0,maxent,327,0.44648318042813456,0.730020461452157,0.5195855958159556,0.00012600579626662826,-0.35694257843944893,-0.7093826454196425
8,hybrid,0.0,xgboost,327,0.44648318042813456,0.6970872598308337,0.5711952329276035,0.03630615423354192,-0.14444735317217663,-0.686474890589924
8,hybrid,0.0,randomforest,327,0.44648318042813456,0.7273503814538331,0.6058867458352942,0.03396296640923048,-0.15178208445853836,-0.7179779993253208
8,hybrid,0.3,maxent,327,0.44648318042813456,0.7745169613155857,0.5163252325079938,0.0009007386056566384,-0.3697432895039436,-0.7186079007464339
8,hybrid,0.3,xgboost,327,0.44648318042813456,0.7391225730082587,0.5919194284238324,0.026550634665484175,-0.11971754196501705,-0.6638489807369193
8,hybrid,0.3,randomforest,327,0.44648318042813456,0.7600658219228852,0.6147249099245766,0.028203419942260714,-0.11348093495861333,-0.6628240461984047
8,hybrid,0.7,maxent,327,0.44648318042813456,0.8233987229487816,0.517476139527492,0.00010800302408467438,-0.35989425595874636,-0.7170820915851288
8,hybrid,0.7,xgboost,327,0.44648318042813456,0.8048087972419182,0.6047829457352774,0.0052287818204845215,-0.11436716543538046,-0.7086453280852568
8,hybrid,0.7,randomforest,327,0.44648318042813456,0.8162598020755899,0.6289831758246077,0.007918582818580098,-0.07882112803030387,-0.6871311305439138
8,hybrid,1.0,maxent,327,0.44648318042813456,0.8832715363771138,0.5492836999372873,0.040498150662484196,-0.14988782027698144,-0.6487782840119315
8,hybrid,1.0,xgboost,327,0.44648318042813456,0.8789521262297464,0.6343388579608862,0.08959336359981565,0.03166406928439668,-0.6638901373670653
8,hybrid,1.0,randomforest,327,0.44648318042813456,0.8757349582230425,0.6652869901440437,0.2424665958517359,0.09031125050592562,-0.6063465093939844
9,random,-1.0,maxent,319,0.38557993730407525,0.8184760003427345,0.8387266156541203,0.7025449308226209,0.9632632878204291,0.9617437849614192
9,random,-1.0,xgboost,319,0.38557993730407525,0.7892494301208424,0.820643785302258,0.4629907575637886,0.9099523187186082,0.8751796371194809
9,random,-1.0,randomforest,319,0.38557993730407525,0.8113776879868648,0.8338958036123302,0.5803171442793145,0.9510801315914621,0.9090732836193923
9,tgb,-1.0,maxent,319,0.38557993730407525,0.824407461080526,0.8279582359202562,0.6143654114365411,0.9394452091636754,0.9405855533459152
9,tgb,-1.0,xgboost,319,0.38557993730407525,0.7997320314759241,0.8121036619538348,0.4442422667013257,0.896865274170641,0.8570303214849307
9,tgb,-1.0,randomforest,319,0.38557993730407525,0.8277556707647825,0.8336524825039845,0.530873722205384,0.9438356361459166,0.8959393790940858
9,hybrid,0.0,maxent,319,0.38557993730407525,0.749216767037188,0.5300510811817196,8.1000081000081e-05,-0.31433267457626385,-0.7346291072908813
9,hybrid,0.0,xgboost,319,0.38557993730407525,0.7163712701956519,0.5768092413654496,9.900188103573968e-05,-0.15238133825041908,-0.6837536052851761
9,hybrid,0.0,randomforest,319,0.38557993730407525,0.7480970002126043,0.6192216181922218,0.0,-0.10207996108701414,-0.6380776816301612
9,hybrid,0.3,maxent,319,0.38557993730407525,0.7929209062080335,0.5292048815915475,0.0,-0.3321518803973428,-0.7409661881215055
9,hybrid,0.3,xgboost,319,0.38557993730407525,0.7641406161197919,0.595725871385304,0.0,-0.1477731445813732,-0.7028881250767701
9,hybrid,0.3,randomforest,319,0.38557993730407525,0.7837363361270452,0.6302141029374344,0.0,-0.07427824030457654,-0.6369698072717145
9,hybrid,0.7,maxent,319,0.38557993730407525,0.8602662422280417,0.538914469970806,0.0,-0.30962433784279036,-0.7407354857630859
9,hybrid,0.7,xgboost,319,0.38557993730407525,0.8358378149416475,0.6332961345682944,0.0006123257573028852,-0.07789162679473323,-0.6877611085890287
9,hybrid,0.7,randomforest,319,0.38557993730407525,0.8503229424901451,0.6562943307482575,0.016995689300129048,-0.023454920699083972,-0.6416704705180389
9,hybrid,1.0,maxent,319,0.38557993730407525,0.8920196354066185,0.5735889083408827,0.06165266989595575,-0.05045989768463954,-0.623109103096508
9,hybrid,1.0,xgboost,319,0.38557993730407525,0.8871531909033475,0.6593160740223579,0.12984239959328928,0.07978312835154354,-0.6165757663735556
9,hybrid,1.0,randomforest,319,0.38557993730407525,0.8911901431767516,0.6730285205831062,0.17988086516102317,0.06102139389932922,-0.591187087500323
