world,config,hard_frac,algorithm,n_observed,obs_region0_share,auc_own,auc_true,map_jaccard,spearman_full,spearman_remote
1,hybrid,0.0,maxent,445,0.6382022471910113,0.7840956987790306,0.5075134118082548,0.00022503262973131105,-0.3602399372787159,-0.7340301791234857
1,hybrid,0.0,xgboost,445,0.6382022471910113,0.7532053775458365,0.6100302172955279,0.008925247646113478,-0.07431227966340856,-0.6836880890749275
1,hybrid,0.0,randomforest,445,0.6382022471910113,0.7739675981605487,0.6636421319438635,0.07691114901535122,0.027665804000888264,-0.5958314815181143
1,hybrid,0.3,maxent,445,0.6382022471910113,0.7996022988663034,0.5191730649994977,8.999361045365779e-06,-0.3575996354273364,-0.7400204221243432
1,hybrid,0.3,xgboost,445,0.6382022471910113,0.7784338707638716,0.6132509948027984,0.0021193128015511565,-0.05472057339243221,-0.6583760502335347
1,hybrid,0.3,randomforest,445,0.6382022471910113,0.8008323940235688,0.6687284823233763,0.08380149812734082,0.04896595199204545,-0.5996958974849858
1,hybrid,0.7,maxent,445,0.6382022471910113,0.8418849607336213,0.5182903330228624,0.0,-0.35220970813914954,-0.7461346447543967
1,hybrid,0.7,xgboost,445,0.6382022471910113,0.8253378013915299,0.616205813100829,0.0017489136902078862,-0.0356935084240629,-0.6631037927429091
1,hybrid,0.7,randomforest,445,0.6382022471910113,0.8414640780580995,0.684405846328571,0.14331573911164613,0.12419096312085695,-0.5620693279416457
1,hybrid,1.0,maxent,445,0.6382022471910113,0.8608601383838039,0.53582261778478,0.0527512505684402,-0.15977451695010667,-0.6553076154916526
1,hybrid,1.0,xgboost,445,0.6382022471910113,0.8797198510585911,0.6384871811743495,0.07769447865850701,0.08933363744195662,-0.6142030755108842
1,hybrid,1.0,randomforest,445,0.6382022471910113,0.8862210549141185,0.6921616049520332,0.2428557048105853,0.21611520365281825,-0.5089998602358381
2,random,-1.0,maxent,430,0.6511627906976745,0.821427738418639,0.7986236308804497,0.29036753178888697,0.8776799531439266,0.928064116419517
2,random,-1.0,xgboost,430,0.6511627906976745,0.7983418476146124,0.7682539629008162,0.24289740951187866,0.8181025208791115,0.8908777047404516
2,random,-1.0,randomforest,430,0.6511627906976745,0.8085370168790684,0.7910988191939928,0.2679720662741339,0.8619559727127668,0.8956188860744262
2,tgb,-1.0,maxent,430,0.6511627906976745,0.8159795211005301,0.8016182407875571,0.28012533984609006,0.8670910766302748,0.9221400787200957
2,tgb,-1.0,xgboost,430,0.6511627906976745,0.7957378213831529,0.77075348198267,0.24051085112083595,0.8210415027650689,0.8862374252627963
2,tgb,-1.0,randomforest,430,0.6511627906976745,0.8039020570941746,0.7925025380289205,0.29224328410280265,0.8623958837737716,0.8867383455174727
2,hybrid,0.0,maxent,430,0.6511627906976745,0.7680288826362583,0.5530842428821519,5.399859603650305e-05,-0.29723209944750284,-0.728439223124276
2,hybrid,0.0,xgboost,430,0.6511627906976745,0.7587399165910917,0.6257961791596621,0.0010450073871211849,0.0023748207229614443,-0.5049804801872675
2,hybrid,0.0,randomforest,430,0.6511627906976745,0.7709574347530757,0.6482004825466107,0.0008917231875050666,0.09250752132639799,-0.4172631774645973
2,hybrid,0.3,maxent,430,0.6511627906976745,0.8029456237456207,0.5627091470475234,0.0,-0.24984766177014345,-0.7082740375520516
2,hybrid,0.3,xgboost,430,0.6511627906976745,0.787536791195797,0.632403641828525,0.004783391053521534,0.0626978176550474,-0.4068005129315667
2,hybrid,0.3,randomforest,430,0.6511627906976745,0.8041281138823356,0.6506737739291261,0.0,0.10639464416022294,-0.427230249775615
2,hybrid,0.7,maxent,430,0.6511627906976745,0.8486380990243145,0.5603031357180656,0.0,-0.2619979499719089,-0.726016320882676
2,hybrid,0.7,xgboost,430,0.6511627906976745,0.8490763134531635,0.6477834732785541,0.038184485158782804,0.08420297665909737,-0.46749538423857157
2,hybrid,0.7,randomforest,430,0.6511627906976745,0.8528873150687634,0.6792424994337094,0.02002037837688982,0.13208638851999405,-0.42229953175070345
2,hybrid,1.0,maxent,430,0.6511627906976745,0.8734127004951249,0.5641969911833735,0.059567286146100525,-0.11475450464616385,-0.6215005793337093
2,hybrid,1.0,xgboost,430,0.6511627906976745,0.8856097780354641,0.6702194972618691,0.14494142375815275,0.2302345371124702,-0.3132861059287226
2,hybrid,1.0,randomforest,430,0.6511627906976745,0.8864134931967564,0.6893089265479336,0.1498344370860927,0.2610397769219522,-0.3065095247271165
3,random,-1.0,maxent,400,0.6275,0.8416727654127799,0.801021999004319,0.3001965739960685,0.9026212941806617,0.9455975406528258
3,random,-1.0,xgboost,400,0.6275,0.8154726991584846,0.7785498360423495,0.28203057398327086,0.8671490335493924,0.9189209282975633
3,random,-1.0,randomforest,400,0.6275,0.8266913031237337,0.7986329846137801,0.3291707036997165,0.9001488929947515,0.9058915153555025
3,tgb,-1.0,maxent,400,0.6275,0.8316282551493417,0.8022221581834513,0.31367704257155354,0.9023807594952349,0.9509436497945749
3,tgb,-1.0,xgboost,400,0.6275,0.8042390279044407,0.7791592037948256,0.29035254772632263,0.8638704243983587,0.9160078569561428
3,tgb,-1.0,randomforest,400,0.6275,0.8142794905587956,0.8027066840517841,0.3452295921455637,0.8936937100932661,0.8974484495145446
3,hybrid,0.0,maxent,400,0.6275,0.7704354686218018,0.5049596645144754,0.00014400921658986175,-0.3617162452503803,-0.7344763023064673
3,hybrid,0.0,xgboost,400,0.6275,0.7355077342631311,0.6061817462472888,0.0011712766915938373,-0.08012093350227566,-0.6103528627349822
3,hybrid,0.0,randomforest,400,0.6275,0.7558535644506663,0.6376142283603048,0.011165406349813,0.01614626349183751,-0.5618043448652895
3,hybrid,0.3,maxent,400,0.6275,0.8149422394843862,0.5280225000034815,0.0021735405261591465,-0.3170153422214127,-0.7242849520813768
3,hybrid,0.3,xgboost,400,0.6275,0.7918733531600527,0.625600614433599,0.004465496357095077,-0.03370936592482775,-0.6057398993905764
3,hybrid,0.3,randomforest,400,0.6275,0.812034149710299,0.6491253303267316,0.04440016541975262,0.07598601666265253,-0.5090670193359735
3,hybrid,0.7,maxent,400,0.6275,0.857797269132328,0.5094951589924839,0.0,-0.3208222495136471,-0.7343733698378848
3,hybrid,0.7,xgboost,400,0.6275,0.8504388426332173,0.6260169829539526,0.01583354664131349,0.009498680915368264,-0.600631190299956
3,hybrid,0.7,randomforest,400,0.6275,0.8648563716407429,0.6499519979550722,0.05004535833081342,0.0831570932459469,-0.5436232834971931
3,hybrid,1.0,maxent,400,0.6275,0.8752473455147483,0.5497354534515887,0.06283058029095848,-0.1278198143106288,-0.640179277622619
3,hybrid,1.0,xgboost,400,0.6275,0.893720696647384,0.6589972754980703,0.06792757467420137,0.10147389145101517,-0.5477965366592031
3,hybrid,1.0,randomforest,400,0.6275,0.9023808270367697,0.679094102656531,0.19609911519665885,0.21275532246498857,-0.4273478241068811
4,random,-1.0,maxent,409,0.6308068459657702,0.8106681668612301,0.8086990085175273,0.31064010473797815,0.8897557222334412,0.9227880316339651
4,random,-1.0,xgboost,409,0.6308068459657702,0.7671364885735726,0.7786151399837256,0.2730855597818615,0.8511289455205673,0.8887496676703864
4,random,-1.0,randomforest,409,0.6308068459657702,0.7881589297233487,0.8034769803476489,0.3374255280736595,0.8941041362734365,0.8989336622346236
4,tgb,-1.0,maxent,409,0.6308068459657702,0.8280778483105614,0.8059076006574303,0.29882880987446525,0.8784561138897694,0.914873440982956
4,tgb,-1.0,xgboost,409,0.6308068459657702,0.7881681839737366,0.7799558403825655,0.28861675480100196,0.8477123681469161,0.8756764228137587
4,tgb,-1.0,randomforest,409,0.6308068459657702,0.8093946033664686,0.7998021898268105,0.32470226386752976,0.8869881435321848,0.8706734180056065
4,hybrid,0.0,maxent,409,0.6308068459657702,0.766173815358702,0.5086834841899217,0.0017940696531765852,-0.3475277803130925,-0.7149966920873425
4,hybrid,0.0,xgboost,409,0.6308068459657702,0.7191396073413222,0.59819580350772,0.0,-0.1535152178386358,-0.7243823290532586
4,hybrid,0.0,randomforest,409,0.6308068459657702,0.759655178831071,0.6344090560127458,0.0,-0.045749937502974715,-0.652508200601033
4,hybrid,0.3,maxent,409,0.6308068459657702,0.8000141132791703,0.5095155974223413,1.799888406918771e-05,-0.35763403062382026,-0.7233859402700323
4,hybrid,0.3,xgboost,409,0.6308068459657702,0.7505159832621182,0.6189629693080138,2.699856907583898e-05,-0.10369820697816612,-0.7108383748074606
4,hybrid,0.3,randomforest,409,0.6308068459657702,0.7920399980091088,0.6439286866455538,0.011505971453539179,-0.02406764260553374,-0.6501145371734849
4,hybrid,0.7,maxent,409,0.6308068459657702,0.8527489785219377,0.5018801781245731,0.00045016656162780226,-0.35040264893277523,-0.7161659327237664
4,hybrid,0.7,xgboost,409,0.6308068459657702,0.8176147559493441,0.6288357895916485,0.00517422296197127,-0.033330410731501996,-0.6744314282862357
4,hybrid,0.7,randomforest,409,0.6308068459657702,0.8417106099829255,0.6483837730230467,0.011073401090052138,-0.0002764691657114601,-0.643688258580867
4,hybrid,1.0,maxent,409,0.6308068459657702,0.882879520057333,0.5512522727430443,0.0591431158556927,-0.1509436196252906,-0.6181131721518301
4,hybrid,1.0,xgboost,409,0.6308068459657702,0.87051145633113,0.6484231396522361,0.042626457866143726,0.042026945186240845,-0.6386042891713055
4,hybrid,1.0,randomforest,409,0.6308068459657702,0.88788372625065,0.6670084809615551,0.09604174269848002,0.06895522516475278,-0.6064044783960266
5,random,-1.0,maxent,439,0.6355353075170843,0.81893059263608,0.8211677280190418,0.31014561103578375,0.9045361492499379,0.9482462106754337
5,random,-1.0,xgboost,439,0.6355353075170843,0.7897476029791248,0.7779848650033822,0.2646098168865015,0.8593027547190488,0.8954043828740035
5,random,-1.0,randomforest,439,0.6355353075170843,0.8017237763313482,0.8042730643177464,0.31313370045614614,0.8976285249536116,0.8959337603686583
5,tgb,-1.0,maxent,439,0.6355353075170843,0.8162546878436059,0.819150557803089,0.3067099414379454,0.8979942604277432,0.9453496564737429
5,tgb,-1.0,xgboost,439,0.6355353075170843,0.7898737886932112,0.7877403808466926,0.2728522336769759,0.8534700878316058,0.8886982899499943
5,tgb,-1.0,randomforest,439,0.6355353075170843,0.8027382203088889,0.8062554200799437,0.31661887722457877,0.8911131578861445,0.8844132495911332
5,hybrid,0.0,maxent,439,0.6355353075170843,0.7436778160914791,0.5395616747018016,0.00019802336675727735,-0.3759436489350146,-0.7139400179877996
5,hybrid,0.0,xgboost,439,0.6355353075170843,0.7204892310408055,0.6125567798326632,0.0005672762635403442,-0.10973352415181108,-0.6123022277836683
5,hybrid,0.0,randomforest,439,0.6355353075170843,0.74751658828852,0.6360370270507959,0.00013500742540839745,-0.05426196125660012,-0.5608176839983962
5,hybrid,0.3,maxent,439,0.6355353075170843,0.7588727133576033,0.5399812977164333,0.00045016656162780226,-0.3634461442562013,-0.7091771917604154
5,hybrid,0.3,xgboost,439,0.6355353075170843,0.7536143061283589,0.6091597342072073,0.000306069171632789,-0.11871345689385815,-0.628219919924793
5,hybrid,0.3,randomforest,439,0.6355353075170843,0.7651728967459489,0.6309963100193311,0.0,-0.0700778374862592,-0.6285289576800482
5,hybrid,0.7,maxent,439,0.6355353075170843,0.825463518291906,0.5424481105977621,0.0008286198076160969,-0.34865447971480157,-0.7075128234563278
5,hybrid,0.7,xgboost,439,0.6355353075170843,0.8203724432658464,0.6260922378596113,0.007023426525896053,-0.02972659939234083,-0.5924222461746741
5,hybrid,0.7,randomforest,439,0.6355353075170843,0.8218797094507251,0.6510917825417293,0.014562885186030586,-0.006060643880758258,-0.5774864462269632
5,hybrid,1.0,maxent,439,0.6355353075170843,0.8496649151861181,0.570977722859414,0.07892922682564496,-0.11673406649944401,-0.6115578549938084
5,hybrid,1.0,xgboost,439,0.6355353075170843,0.8620002193735721,0.6525859163073007,0.07109808760024676,0.052298160410992826,-0.5400471481701736
5,hybrid,1.0,randomforest,439,0.6355353075170843,0.8575191921638007,0.6753602883845498,0.13519808757125637,0.115248518658836,-0.4531953152985363
6,random,-1.0,maxent,426,0.5704225352112676,0.8464837842746485,0.803292359359624,0.306218408369578,0.8950922382249248,0.9150024563216245
6,random,-1.0,xgboost,426,0.5704225352112676,0.8217428629310444,0.7831904280889805,0.27074160901137856,0.8732659583855964,0.8992138260036724
6,random,-1.0,randomforest,426,0.5704225352112676,0.8304452901957742,0.795380140045775,0.31661887722457877,0.8956734992468819,0.8691478511551255
6,tgb,-1.0,maxent,426,0.5704225352112676,0.8225900597692268,0.8113205464157153,0.325697924123121,0.9142046570918123,0.9271128356789162
6,tgb,-1.0,xgboost,426,0.5704225352112676,0.79061273118528,0.7844307180187837,0.28342245989304815,0.87756728735053,0.9014104880845578
6,tgb,-1.0,randomforest,426,0.5704225352112676,0.8145475479222096,0.7995525896262742,0.349378863131307,0.9016281030296074,0.8788505802578594
6,hybrid,0.0,maxent,426,0.5704225352112676,0.7631485616125435,0.5915394269118419,0.002571389903911219,-0.1758826927711689,-0.6334801058464611
6,hybrid,0.0,xgboost,426,0.5704225352112676,0.7373426235227829,0.6228511546871696,0.050382833916249176,-0.056012641495097215,-0.5997232991187147
6,hybrid,0.0,randomforest,426,0.5704225352112676,0.7660571269188152,0.6379236694175666,0.03783541454576021,-0.03625233031650327,-0.574361976377997
6,hybrid,0.3,maxent,426,0.5704225352112676,0.8012928349198921,0.5709145331972092,0.002453810623556582,-0.2573662822691564,-0.7316224273954747
6,hybrid,0.3,xgboost,426,0.5704225352112676,0.7824398533441448,0.6255441625849398,0.029308236689021452,-0.03487515263856734,-0.6068336334270186
6,hybrid,0.3,randomforest,426,0.5704225352112676,0.8035525279521931,0.6505765984614132,0.061307914919628274,0.008372050584213546,-0.49967262760700837
6,hybrid,0.7,maxent,426,0.5704225352112676,0.8544561711363212,0.5847976666039971,0.0,-0.15820976386080174,-0.6652434834469474
6,hybrid,0.7,xgboost,426,0.5704225352112676,0.8466938748642521,0.6545651015957012,0.06745566677553844,0.05136396620871146,-0.5792083847841485
6,hybrid,0.7,randomforest,426,0.5704225352112676,0.856616860185923,0.675702503441676,0.05461965548331989,0.008820679322706351,-0.570374684483252
6,hybrid,1.0,maxent,426,0.5704225352112676,0.8705718285955507,0.5639597444175217,0.08202851133442393,-0.08570552005871895,-0.6292851040180273
6,hybrid,1.0,xgboost,426,0.5704225352112676,0.8911004278032987,0.6628055716130052,0.13945857260049221,0.17311105017014092,-0.5203307973053528
6,hybrid,1.0,randomforest,426,0.5704225352112676,0.8892493622635979,0.6959874385683752,0.23965282581048217,0.2351221898478874,-0.3544965801334408
7,random,-1.0,maxent,438,0.636986301369863,0.8411359137874236,0.7902584618411675,0.2952256620663931,0.8839119739867567,0.9331166681195413
7,random,-1.0,xgboost,438,0.636986301369863,0.8020021428164051,0.7654905430911818,0.2762291975329911,0.8506661639786307,0.8926234432202537
7,random,-1.0,randomforest,438,0.636986301369863,0.820431223740842,0.783895328955346,0.32288864020571917,0.8908398434004687,0.8832559860890449
7,tgb,-1.0,maxent,438,0.636986301369863,0.8352661525000119,0.79347179785349,0.30624911835237695,0.8855553692134691,0.9462423889777702
7,tgb,-1.0,xgboost,438,0.636986301369863,0.7944606477457918,0.760781658746682,0.278799456809446,0.8463311758632406,0.8837768314015806
7,tgb,-1.0,randomforest,438,0.636986301369863,0.8150646461938891,0.7823560828159197,0.32355043117823623,0.884867875005038,0.8624725647023139
7,hybrid,0.0,maxent,438,0.636986301369863,0.7692473549523816,0.45045110577212777,0.0007384859237378195,-0.43973956494176036,-0.7357030936428559
7,hybrid,0.0,xgboost,438,0.636986301369863,0.7333333357180769,0.5390471243339764,0.0012434448829539925,-0.21148319609219698,-0.7422201213638414
7,hybrid,0.0,randomforest,438,0.636986301369863,0.7682762448277999,0.5874009115935509,0.06964431823651153,-0.08304085573810097,-0.6169976566503489
7,hybrid,0.3,maxent,438,0.636986301369863,0.8101574558046696,0.45645354694832363,0.0,-0.41724361852614605,-0.7309794713575347
7,hybrid,0.3,xgboost,438,0.636986301369863,0.7741128870394756,0.5448372108367977,0.00017101556241617987,-0.17636336210729145,-0.7360484041804661
7,hybrid,0.3,randomforest,438,0.636986301369863,0.7963686387925012,0.6078824732388681,0.1806079408421075,-0.017451116982124204,-0.593468000177026
7,hybrid,0.7,maxent,438,0.636986301369863,0.835575875208389,0.4503247651968511,0.0004411592584923157,-0.4170663449412389,-0.7354085334127384
7,hybrid,0.7,xgboost,438,0.636986301369863,0.8176106419968715,0.537197043707746,0.0012524666384336057,-0.1606459569871974,-0.734736902898477
7,hybrid,0.7,randomforest,438,0.636986301369863,0.8413603721939638,0.6221229831184504,0.15547791365111055,0.003974304247160617,-0.5930090466721254
7,hybrid,1.0,maxent,438,0.636986301369863,0.8685391260546623,0.47933212674325787,0.06393979433561212,-0.22170747342010583,-0.6562097820110545
7,hybrid,1.0,xgboost,438,0.636986301369863,0.8730191249161461,0.5598471649017319,0.05896143253314019,-0.03840724295278279,-0.6720871120629521
7,hybrid,1.0,randomforest,438,0.636986301369863,0.8875190164291233,0.6403929394292905,0.25133725971554377,0.14450816620649043,-0.5106107005928947
8,random,-1.0,maxent,454,0.6321585903083701,0.8292551609560815,0.8067220419903215,0.3094508602403959,0.903317663053417,0.9435914126696803
8,random,-1.0,xgboost,454,0.6321585903083701,0.7966431228261575,0.7780360316931402,0.28095172222990733,0.8680442294005887,0.8862416022017388
8,random,-1.0,randomforest,454,0.6321585903083701,0.8119885334927887,0.7970861567468305,0.32937742259654496,0.902500723234942,0.8760296909379592
8,tgb,-1.0,maxent,454,0.6321585903083701,0.827070161597398,0.8118467305429606,0.3211113885223098,0.9064250220590092,0.9360066039060365
8,tgb,-1.0,xgboost,454,0.6321585903083701,0.8045927554458204,0.7797608834110956,0.28624509497517103,0.8644290059187237,0.8727624381001536
8,tgb,-1.0,randomforest,454,0.6321585903083701,0.816818125104354,0.803361794500413,0.3344221346911327,0.9030779290317543,0.8771880704059352
8,hybrid,0.0,maxent,454,0.6321585903083701,0.7613627037568912,0.5933321872984061,0.0,-0.0713562039875476,-0.5382389727098216
8,hybrid,0.0,xgboost,454,0.6321585903083701,0.7341902143459803,0.6385171607758604,0.04124889896737195,0.01035389177559437,-0.4710942227095996
8,hybrid,0.0,randomforest,454,0.6321585903083701,0.7616515027933256,0.6445619548047471,0.043831138332049525,-0.005869676191938614,-0.5676392214069287
8,hybrid,0.3,maxent,454,0.6321585903083701,0.7898054338442847,0.5888657220332711,0.0,-0.10092371552047026,-0.5885392339858764
8,hybrid,0.3,xgboost,454,0.6321585903083701,0.7639836025220798,0.6470067626200269,0.013609661765242457,-0.004359706892190242,-0.4755660141999886
8,hybrid,0.3,randomforest,454,0.6321585903083701,0.7912746744189201,0.6668903214690678,0.07008724793436182,0.020008343567181106,-0.5486016269529838
8,hybrid,0.7,maxent,454,0.6321585903083701,0.831633985350716,0.5822618025384555,0.0,-0.12147662291313911,-0.6159048251290193
8,hybrid,0.7,xgboost,454,0.6321585903083701,0.817368643491269,0.663773111544371,0.02645580845403488,0.02195522970532238,-0.5234392359862755
8,hybrid,0.7,randomforest,454,0.6321585903083701,0.8273444487817418,0.6791019779709684,0.1720159053274409,0.13423444202822454,-0.4914789771242217
8,hybrid,1.0,maxent,454,0.6321585903083701,0.8708075402771748,0.5838876636095541,0.07378918480151521,-0.06337122295226064,-0.59060324264274
8,hybrid,1.0,xgboost,454,0.6321585903083701,0.8645867740114141,0.684173666615066,0.10774383922162852,0.13246203977196785,-0.4850256507356931
8,hybrid,1.0,randomforest,454,0.6321585903083701,0.8760023530668573,0.6997628291827004,0.27841693511274734,0.21947920290937625,-0.4340292388065243
9,random,-1.0,maxent,419,0.5966587112171837,0.837957507809682,0.7966119890190333,0.31153732664502803,0.8996476066535581,0.9436141174679007
9,random,-1.0,xgboost,419,0.5966587112171837,0.8071032642228009,0.764458395222637,0.27928529489644377,0.8547323054083227,0.8739675582070023
9,random,-1.0,randomforest,419,0.5966587112171837,0.8204031553187047,0.7866426294858588,0.32487600152613505,0.8895002111916873,0.8558750248133142
9,tgb,-1.0,maxent,419,0.5966587112171837,0.8257174188804761,0.7932918471086495,0.32598267344454784,0.9067632197935607,0.9349437275158639
9,tgb,-1.0,xgboost,419,0.5966587112171837,0.802041778469647,0.7712053543058158,0.28106986396126354,0.855969763652332,0.8616305768866965
9,tgb,-1.0,randomforest,419,0.5966587112171837,0.8140694100976822,0.7931966766529319,0.34575092950309433,0.8956714656036314,0.8595027299475607
9,hybrid,0.0,maxent,419,0.5966587112171837,0.7769086929163631,0.5187901870213188,0.0,-0.41595067683785336,-0.754635603242757
9,hybrid,0.0,xgboost,419,0.5966587112171837,0.7626480401139109,0.5856314815561445,0.0004051316677920324,-0.09318549100147885,-0.6265391632600973
9,hybrid,0.0,randomforest,419,0.5966587112171837,0.7777375062311627,0.6135890731506732,0.006066093254866455,-0.053740149685900636,-0.6454493802958571
9,hybrid,0.3,maxent,419,0.5966587112171837,0.8108045040949708,0.5186983203207179,0.0,-0.36780258380433584,-0.746495769126126
9,hybrid,0.3,xgboost,419,0.5966587112171837,0.7876617361836276,0.5688752226342242,0.00016201328508937734,-0.10119838895607176,-0.6465328809210384
9,hybrid,0.3,randomforest,419,0.5966587112171837,0.8110357260536937,0.6045313217289847,0.00261662004872327,-0.06339281243254981,-0.6492401069358974
9,hybrid,0.7,maxent,419,0.5966587112171837,0.8626431213866423,0.5237750866284603,0.0,-0.2641389651754675,-0.7108570162330576
9,hybrid,0.7,xgboost,419,0.5966587112171837,0.8461305199234304,0.5917086166483716,0.0006123257573028852,-0.052339800917210834,-0.6300545481225936
9,hybrid,0.7,randomforest,419,0.5966587112171837,0.8615008452130969,0.6330732990740482,0.024950421989577087,-0.003916532466411547,-0.6401002494644648
9,hybrid,1.0,maxent,419,0.5966587112171837,0.8889506691360924,0.5528444068294804,0.060720319972508326,-0.07580207263631214,-0.6112118380443106
9,hybrid,1.0,xgboost,419,0.5966587112171837,0.892511031297331,0.613849930276341,0.04798551380715256,0.055753057635990005,-0.5839132707142582
9,hybrid,1.0,randomforest,419,0.5966587112171837,0.8905338565156778,0.6472946136950417,0.06801995328854415,0.04076765278604865,-0.6269093797119056
